level,out
0,0.000
1,63.000
2,76.000
3,84.000
4,90.000
5,95.000
6,100.000
7,104.000
8,107.000
9,110.000
10,113.000
11,116.000
12,119.000
13,121.000
14,123.000
15,126.000
16,128.000
17,129.000
18,131.000
19,133.000
20,135.000
21,136.000
22,138.000
23,140.000
24,141.000
25,143.000
26,144.000
27,145.000
28,147.000
29,148.000
30,149.000
31,150.000
32,152.000
33,153.000
34,154.000
35,155.000
36,156.000
37,157.000
38,158.000
39,159.000
40,160.000
41,161.000
42,162.000
43,163.000
44,164.000
45,165.000
46,166.000
47,167.000
48,168.000
49,169.000
50,170.000
51,171.000
52,171.000
53,172.000
54,173.000
55,174.000
56,175.000
57,175.000
58,176.000
59,177.000
60,178.000
61,178.000
62,179.000
63,180.000
64,180.000
65,181.000
66,182.000
67,183.000
68,183.000
69,184.000
70,185.000
71,185.000
72,186.000
73,187.000
74,187.000
75,188.000
76,188.000
77,189.000
78,190.000
79,190.000
80,191.000
81,191.000
82,192.000
83,193.000
84,193.000
85,194.000
86,194.000
87,195.000
88,196.000
89,196.000
90,197.000
91,197.000
92,198.000
93,198.000
94,199.000
95,199.000
96,200.000
97,200.000
98,201.000
99,201.000
100,202.000
101,202.000
102,203.000
103,203.000
104,204.000
105,204.000
106,205.000
107,205.000
108,206.000
109,206.000
110,207.000
111,207.000
112,208.000
113,208.000
114,209.000
115,209.000
116,210.000
117,210.000
118,210.000
119,211.000
120,211.000
121,212.000
122,212.000
123,213.000
124,213.000
125,213.000
126,214.000
127,214.000
128,215.000
129,215.000
130,216.000
131,216.000
132,216.000
133,217.000
134,217.000
135,218.000
136,218.000
137,218.000
138,219.000
139,219.000
140,220.000
141,220.000
142,220.000
143,221.000
144,221.000
145,222.000
146,222.000
147,222.000
148,223.000
149,223.000
150,223.000
151,224.000
152,224.000
153,225.000
154,225.000
155,225.000
156,226.000
157,226.000
158,226.000
159,227.000
160,227.000
161,228.000
162,228.000
163,228.000
164,229.000
165,229.000
166,229.000
167,230.000
168,230.000
169,230.000
170,231.000
171,231.000
172,231.000
173,232.000
174,232.000
175,232.000
176,233.000
177,233.000
178,233.000
179,234.000
180,234.000
181,234.000
182,235.000
183,235.000
184,235.000
185,236.000
186,236.000
187,236.000
188,237.000
189,237.000
190,237.000
191,237.000
192,238.000
193,238.000
194,238.000
195,239.000
196,239.000
197,239.000
198,240.000
199,240.000
200,240.000
201,241.000
202,241.000
203,241.000
204,241.000
205,242.000
206,242.000
207,242.000
208,243.000
209,243.000
210,243.000
211,243.000
212,244.000
213,244.000
214,244.000
215,245.000
216,245.000
217,245.000
218,245.000
219,246.000
220,246.000
221,246.000
222,247.000
223,247.000
224,247.000
225,247.000
226,248.000
227,248.000
228,248.000
229,248.000
230,249.000
231,249.000
232,249.000
233,250.000
234,250.000
235,250.000
236,250.000
237,251.000
238,251.000
239,251.000
240,251.000
241,252.000
242,252.000
243,252.000
244,252.000
245,253.000
246,253.000
247,253.000
248,253.000
249,254.000
250,254.000
251,254.000
252,255.000
253,255.000
254,255.000
255,255.000
