level,out
0,0.000
1,0.016
2,1.016
3,1.547
4,2.199
5,3.129
6,3.902
7,4.516
8,5.199
9,5.879
10,6.730
11,7.539
12,8.223
13,8.934
14,9.539
15,10.273
16,11.125
17,11.922
18,12.551
19,13.359
20,14.219
21,14.844
22,15.676
23,16.191
24,17.105
25,17.777
26,18.473
27,19.492
28,19.871
29,21.043
30,21.887
31,23.152
32,22.969
33,24.281
34,25.242
35,26.082
36,26.555
37,27.570
38,28.477
39,29.129
40,30.430
41,30.367
42,31.547
43,32.094
44,33.172
45,34.707
46,35.051
47,35.473
48,37.121
49,37.672
50,38.832
51,39.348
52,40.734
53,41.316
54,42.234
55,43.289
56,44.086
57,45.848
58,46.145
59,47.531
60,47.820
61,49.703
62,50.266
63,51.207
64,51.672
65,52.789
66,53.906
67,55.328
68,56.344
69,57.215
70,58.379
71,59.359
72,60.047
73,61.676
74,63.227
75,64.785
76,64.586
77,65.695
78,66.473
79,67.648
80,68.406
81,69.441
82,70.113
83,71.797
84,72.520
85,73.684
86,75.941
87,76.863
88,77.586
89,77.965
90,80.109
91,81.219
92,81.168
93,82.613
94,83.520
95,85.078
96,85.484
97,86.586
98,88.520
99,89.336
100,90.863
101,91.664
102,92.648
103,94.609
104,94.309
105,95.805
106,97.973
107,98.887
108,100.023
109,99.855
110,102.172
111,103.094
112,103.809
113,104.387
114,106.750
115,108.172
116,109.398
117,109.949
118,112.168
119,112.418
120,113.465
121,114.137
122,115.098
123,117.305
124,117.910
125,119.199
126,120.746
127,121.871
128,122.914
129,124.543
130,124.219
131,125.531
132,127.340
133,129.430
134,130.461
135,130.238
136,131.992
137,132.652
138,134.441
139,135.859
140,136.742
141,137.914
142,139.246
143,139.918
144,141.773
145,142.016
146,142.871
147,144.758
148,146.754
149,145.828
150,148.047
151,149.203
152,150.309
153,151.777
154,153.906
155,154.602
156,155.332
157,155.941
158,157.078
159,159.145
160,159.191
161,161.090
162,162.898
163,162.820
164,164.582
165,166.164
166,166.488
167,167.676
168,169.824
169,171.195
170,171.273
171,172.711
172,172.863
173,174.727
174,175.121
175,176.898
176,177.762
177,178.430
178,179.715
179,181.469
180,181.703
181,183.438
182,184.750
183,185.766
184,186.500
185,187.930
186,188.555
187,190.414
188,191.766
189,191.594
190,192.945
191,194.105
192,195.051
193,196.230
194,197.723
195,197.820
196,199.059
197,200.750
198,201.652
199,202.070
200,203.176
201,204.297
202,205.875
203,205.672
204,207.758
205,208.641
206,209.406
207,210.180
208,211.176
209,212.566
210,213.035
211,215.016
212,215.008
213,216.809
214,217.406
215,218.168
216,219.195
217,220.176
218,221.277
219,221.988
220,222.406
221,224.258
222,224.504
223,225.898
224,226.613
225,228.043
226,228.949
227,229.629
228,230.539
229,231.305
230,232.512
231,233.430
232,233.766
233,234.980
234,236.012
235,237.250
236,237.984
237,238.688
238,239.703
239,240.984
240,241.539
241,242.566
242,243.383
243,244.355
244,245.160
245,246.238
246,247.051
247,247.988
248,248.957
249,249.887
250,250.793
251,251.652
252,252.734
253,253.527
254,254.000
255,255.000
