level,out
0,0.000
1,0.000
2,0.000
3,0.000
4,0.000
5,0.000
6,0.000
7,0.000
8,0.000
9,0.000
10,0.000
11,0.000
12,0.000
13,0.000
14,0.000
15,0.000
16,0.000
17,0.000
18,0.000
19,0.000
20,0.000
21,0.000
22,1.000
23,1.000
24,2.000
25,2.000
26,3.000
27,3.000
28,3.000
29,4.000
30,4.000
31,5.000
32,5.000
33,6.000
34,6.000
35,7.000
36,7.000
37,8.000
38,8.000
39,9.000
40,9.000
41,10.000
42,10.000
43,11.000
44,12.000
45,12.000
46,13.000
47,13.000
48,14.000
49,15.000
50,15.000
51,16.000
52,17.000
53,17.000
54,18.000
55,19.000
56,20.000
57,20.000
58,21.000
59,22.000
60,23.000
61,24.000
62,24.000
63,25.000
64,26.000
65,27.000
66,28.000
67,29.000
68,30.000
69,31.000
70,32.000
71,33.000
72,34.000
73,35.000
74,36.000
75,37.000
76,39.000
77,40.000
78,41.000
79,42.000
80,43.000
81,45.000
82,46.000
83,47.000
84,48.000
85,50.000
86,51.000
87,52.000
88,54.000
89,55.000
90,56.000
91,58.000
92,59.000
93,60.000
94,62.000
95,63.000
96,65.000
97,66.000
98,68.000
99,69.000
100,71.000
101,72.000
102,74.000
103,75.000
104,77.000
105,79.000
106,80.000
107,82.000
108,84.000
109,85.000
110,87.000
111,88.000
112,90.000
113,92.000
114,94.000
115,95.000
116,97.000
117,99.000
118,101.000
119,102.000
120,104.000
121,106.000
122,108.000
123,110.000
124,112.000
125,114.000
126,115.000
127,117.000
128,119.000
129,121.000
130,123.000
131,125.000
132,127.000
133,129.000
134,131.000
135,132.000
136,134.000
137,136.000
138,138.000
139,140.000
140,142.000
141,144.000
142,146.000
143,148.000
144,149.000
145,151.000
146,153.000
147,155.000
148,157.000
149,159.000
150,161.000
151,162.000
152,164.000
153,166.000
154,168.000
155,169.000
156,171.000
157,173.000
158,174.000
159,176.000
160,178.000
161,179.000
162,181.000
163,182.000
164,184.000
165,186.000
166,187.000
167,188.000
168,190.000
169,191.000
170,193.000
171,194.000
172,195.000
173,197.000
174,198.000
175,199.000
176,201.000
177,202.000
178,203.000
179,204.000
180,205.000
181,207.000
182,208.000
183,209.000
184,210.000
185,211.000
186,212.000
187,213.000
188,214.000
189,215.000
190,216.000
191,217.000
192,218.000
193,219.000
194,220.000
195,221.000
196,222.000
197,223.000
198,223.000
199,224.000
200,225.000
201,226.000
202,227.000
203,228.000
204,228.000
205,229.000
206,230.000
207,231.000
208,231.000
209,232.000
210,233.000
211,233.000
212,234.000
213,235.000
214,235.000
215,236.000
216,237.000
217,237.000
218,238.000
219,238.000
220,239.000
221,240.000
222,240.000
223,241.000
224,241.000
225,242.000
226,242.000
227,243.000
228,243.000
229,244.000
230,244.000
231,245.000
232,245.000
233,246.000
234,246.000
235,247.000
236,247.000
237,248.000
238,248.000
239,248.000
240,249.000
241,249.000
242,250.000
243,250.000
244,251.000
245,251.000
246,252.000
247,252.000
248,252.000
249,253.000
250,253.000
251,254.000
252,254.000
253,255.000
254,255.000
255,255.000
